date	followers	following	medias
2019-02-14 08:15:01	23039	654	578
2019-02-14 09:15:01	23022	654	578
2019-02-14 10:15:02	23003	654	578
2019-02-14 11:15:02	22992	655	578
2019-02-14 12:15:02	22974	655	578
2019-02-14 13:15:03	22962	655	578
2019-02-14 14:15:03	22951	655	578
2019-02-14 15:15:04	22939	655	578
2019-02-14 16:15:05	22914	656	578
2019-02-14 17:15:05	22891	703	578
2019-02-14 18:15:06	22877	653	578
2019-02-14 19:15:07	22861	653	578
2019-02-14 20:15:12	22854	653	578
2019-02-14 21:15:09	22851	653	578
2019-02-14 22:15:09	22848	653	578
2019-02-14 23:15:09	22848	653	578
2019-02-15 00:15:10	22847	653	578
2019-02-15 01:15:10	22843	653	578
2019-02-15 02:15:10	22839	653	578
2019-02-15 03:15:11	22829	653	578
2019-02-15 04:15:12	22822	655	578
2019-02-15 05:15:12	22817	692	578
2019-02-15 06:15:13	22798	692	578
2019-02-15 07:15:14	22785	692	578
2019-02-15 08:51:54	22759	692	578
2019-02-15 10:12:26	22754	692	578
2019-02-15 12:38:50	22719	692	578
2019-02-15 13:53:46	22702	692	578
2019-02-15 15:05:08	22702	692	578
2019-02-15 18:18:20	394	261	1089
2019-02-15 19:28:31	361	314	15
2019-02-15 20:07:11	22604	689	578
2019-02-15 21:29:20	653	451	71
2019-02-15 23:06:56	150	2022	29
2019-02-15 23:43:44	22600	658	578
2019-02-16 00:55:30	22600	653	578
2019-02-16 02:08:12	22600	653	578
2019-02-16 03:24:34	22597	653	578
2019-02-16 05:10:30	22597	653	578
2019-02-16 05:46:19	22571	653	578
2019-02-16 07:00:41	22557	654	578
2019-02-16 09:32:30	22515	654	578
2019-02-16 10:46:20	22495	654	578
2019-02-16 11:46:20	22482	654	578
2019-02-16 12:46:20	22470	654	578
2019-02-16 13:56:36	22465	654	578
2019-02-16 15:11:38	22454	652	578
2019-02-16 16:15:02	22446	652	578
2019-02-16 17:15:03	22435	690	578
2019-02-16 18:17:23	22423	685	578
2019-02-16 23:14:58	22396	667	578
2019-02-17 00:28:32	22396	667	578
2019-02-17 01:39:31	22396	667	578
2019-02-17 02:54:54	22392	667	578
2019-02-17 04:01:33	22389	667	578
2019-02-17 05:14:09	22378	670	578
2019-02-17 07:31:12	22357	669	578
2019-02-17 08:50:07	22341	669	578
2019-02-17 09:51:32	22333	669	578
2019-02-17 11:37:08	22333	669	578
2019-02-17 12:29:06	22308	669	578
2019-02-17 16:00:06	22308	669	578
2019-02-17 17:02:51	22308	669	578
2019-02-17 22:55:05	22308	669	578
2019-02-18 04:08:32	22308	669	578
2019-02-18 05:15:31	22308	669	578
2019-02-18 15:00:06	22308	669	578
2019-02-19 14:00:06	22308	669	578
2019-02-19 17:34:54	22308	669	578
2019-02-19 18:34:55	27163	671	574
2019-02-19 20:03:11	27163	671	574
2019-02-19 21:35:49	27163	671	574
2019-02-19 23:24:38	27163	671	574
2019-02-20 00:29:48	27163	671	574
2019-03-06 06:14:00	30596	489	579
2019-03-06 07:14:00	30571	489	579
2019-03-06 08:14:01	30556	484	580
2019-03-06 09:14:01	30536	484	580
2019-03-06 10:14:02	30519	484	580
2019-03-06 11:14:03	30498	484	580
2019-03-06 12:14:03	30479	484	580
2019-03-06 13:14:03	30470	484	580
2019-03-06 14:14:04	30459	484	580
2019-03-06 15:14:04	30441	484	580
2019-03-06 16:14:05	30427	484	581
2019-03-06 17:14:05	30417	484	582
2019-03-06 18:14:05	30395	497	582
2019-03-06 19:14:06	30383	497	582
2019-03-06 20:14:06	30368	497	582
2019-03-06 21:14:07	30358	497	582
2019-03-06 22:14:07	30351	497	582
2019-03-06 23:14:08	30350	497	583
2019-03-07 00:14:08	30351	497	583
2019-03-07 01:14:09	30347	497	583
2019-03-07 02:14:10	30343	498	583
2019-03-07 03:14:10	30334	498	583
2019-03-07 04:14:11	30327	498	583
2019-03-07 05:14:11	30315	498	583
2019-03-07 06:14:12	30312	468	583
2019-03-07 07:14:12	30298	468	584
2019-03-07 08:14:12	30280	468	585
2019-03-07 09:14:13	30270	468	585
2019-03-07 10:14:14	30255	468	585
2019-03-07 11:14:14	30237	468	585
2019-03-07 12:14:14	30218	468	585
2019-03-07 13:14:14	30205	468	585
2019-03-07 14:14:14	30197	468	585
2019-03-07 15:14:15	30184	468	585
2019-03-07 16:14:15	30167	468	585
2019-03-07 17:14:16	30147	468	585
2019-03-07 18:14:16	30139	485	585
2019-03-07 19:14:17	30132	485	586
2019-03-07 20:14:17	30120	485	586
2019-03-07 21:14:18	30109	485	586
2019-03-07 22:14:18	30105	485	587
2019-03-07 23:14:18	30099	485	587
2019-03-08 00:14:19	30096	485	587
2019-03-08 01:14:19	30094	485	588
2019-03-08 02:14:20	30093	485	588
2019-03-08 03:14:20	30088	485	589
2019-03-08 04:14:20	30085	485	589
2019-03-08 05:14:21	30069	487	589
2019-03-08 06:14:21	30058	502	589
2019-03-08 07:14:22	30056	502	589
2019-03-08 08:14:23	30041	502	589
2019-03-08 09:14:23	30026	502	589
2019-03-08 10:14:24	30014	502	589
2019-03-08 11:14:24	30001	512	589
2019-03-08 12:14:25	29989	512	589
2019-03-08 13:14:25	29985	512	589
2019-03-08 14:14:25	29978	512	590
2019-03-08 15:14:26	29971	512	590
2019-03-08 16:14:26	29954	512	590
2019-03-08 17:14:26	29948	514	590
2019-03-08 18:14:27	29937	530	590
2019-03-08 19:14:27	29929	530	590
2019-03-08 20:14:28	29921	530	591
2019-03-08 21:14:29	29918	530	591
2019-03-08 22:14:30	29916	530	591
2019-03-08 23:14:30	29914	530	591
2019-03-09 00:14:31	29912	530	593
2019-03-09 01:14:31	29910	530	593
2019-03-09 02:14:32	29907	530	594
2019-03-09 03:14:32	29897	530	594
2019-03-09 04:14:33	29886	530	594
2019-03-09 05:14:33	29870	532	594
2019-03-09 06:14:34	29857	507	594
2019-03-09 07:14:34	29843	507	594
2019-03-09 08:14:35	29834	507	594
2019-03-09 09:14:36	29823	507	594
2019-03-09 10:14:36	29811	508	594
2019-03-09 11:14:36	29802	508	594
2019-03-09 12:14:37	29796	508	595
2019-03-09 13:14:37	29787	508	595
2019-03-09 14:14:38	29777	508	595
2019-03-09 15:14:38	29766	508	595
2019-03-09 16:14:39	29761	507	595
2019-03-09 17:14:40	29749	509	595
2019-03-09 18:14:40	29736	524	595
2019-03-09 19:14:41	29725	524	595
2019-03-09 20:14:42	29717	524	595
2019-03-09 21:14:44	29714	524	595
2019-03-09 22:14:43	29708	524	596
2019-03-09 23:14:43	29706	524	596
2019-03-10 00:14:44	29705	524	596
2019-03-10 01:14:44	29705	524	596
2019-03-10 03:00:01	29702	524	596
2019-03-10 04:00:01	29698	524	596
2019-03-10 05:00:02	29691	524	596
2019-03-10 06:00:03	29687	543	596
2019-03-10 07:00:03	29673	493	597
2019-03-10 08:00:03	29655	493	597
2019-03-10 09:00:04	29643	493	597
2019-03-10 10:00:05	29632	493	597
2019-03-10 11:00:06	29624	494	597
2019-03-10 12:00:06	29617	503	597
2019-03-10 13:00:07	29609	503	597
2019-03-10 14:00:08	29605	503	597
2019-03-10 15:00:09	29601	503	597
2019-03-10 16:00:09	29906	503	597
2019-03-10 17:00:10	30383	503	597
2019-03-10 18:00:10	30671	523	599
2019-03-10 19:00:11	30922	522	599
2019-03-10 20:00:11	31074	522	599
2019-03-10 21:00:12	31237	522	599
2019-03-10 22:00:13	31321	522	599
2019-03-10 23:00:13	31356	522	599
2019-03-11 00:00:15	31370	522	599
2019-03-11 01:00:15	31384	522	599
2019-03-11 02:00:15	31410	522	600
2019-03-11 03:00:16	31479	522	600
2019-03-11 04:00:17	31557	522	600
2019-03-11 05:00:17	31655	522	600
2019-03-11 06:00:19	31741	538	600
2019-03-11 07:00:19	31826	488	600
2019-03-11 08:00:20	31883	488	600
2019-03-11 09:00:20	31998	488	600
2019-03-11 10:00:21	32114	488	600
2019-03-11 11:00:22	32192	488	600
2019-03-11 12:00:22	32252	488	600
2019-03-11 13:00:22	32285	488	601
2019-03-11 14:00:23	32314	488	601
2019-03-11 15:00:24	32343	488	601
2019-03-11 16:00:25	32561	488	601
2019-03-11 17:00:25	32664	488	601
2019-03-11 18:00:26	32756	514	601
2019-03-11 19:00:27	32849	514	602
2019-03-11 20:00:28	32921	514	602
2019-03-11 21:00:30	32959	514	603
2019-03-11 22:00:29	32979	514	603
2019-03-11 23:00:30	32988	514	603
2019-03-12 00:00:30	32991	514	603
2019-03-12 01:00:31	32991	514	603
2019-03-12 02:00:32	32992	514	603
2019-03-12 03:00:32	33003	514	603
2019-03-12 04:00:33	33026	514	603
2019-03-12 05:00:34	33041	514	603
2019-03-12 06:00:35	33066	548	603
2019-03-12 07:00:36	33077	548	603
2019-03-12 08:20:41	33090	538	603
2019-03-12 09:20:47	33103	538	603
2019-03-12 10:20:41	33116	538	603
2019-03-12 11:20:41	33134	538	603
2019-03-12 12:20:45	33145	538	603
2019-03-12 13:20:42	33153	538	603
2019-03-12 14:20:43	33179	538	603
2019-03-12 15:20:43	33217	538	604
2019-03-12 16:20:43	33284	538	604
2019-03-12 17:20:44	33363	538	604
2019-03-12 18:20:44	33404	538	604
2019-03-12 19:20:45	33449	538	604
2019-03-12 20:20:45	33492	565	604
2019-03-12 21:20:46	33515	565	604
2019-03-12 22:20:46	33534	565	605
2019-03-12 23:20:47	33542	565	605
2019-03-13 00:20:48	33546	565	605
2019-03-13 01:20:49	33548	565	605
2019-03-13 02:20:49	33560	566	605
2019-03-13 03:20:50	33570	566	605
2019-03-13 04:20:51	33590	566	605
2019-03-13 05:20:51	33599	566	605
2019-03-13 06:20:52	33618	566	605
2019-03-13 07:20:53	33633	566	606
2019-03-13 08:20:53	33658	589	606
2019-03-13 09:20:53	33677	539	606
2019-03-13 10:20:54	33692	539	606
2019-03-13 11:20:55	33699	539	606
2019-03-13 12:20:56	33703	539	606
2019-03-13 13:20:56	33716	539	606
2019-03-14 08:29:43	33867	538	606
2019-03-14 09:29:44	33876	538	606
2019-03-14 10:29:45	33877	538	606
2019-03-14 11:29:45	33884	538	606
2019-03-14 12:29:46	33890	538	606
2019-03-14 13:29:47	33899	538	606
2019-03-14 14:29:47	33901	538	606
2019-03-14 15:29:48	33896	538	606
2019-03-14 16:29:49	33982	538	606
2019-03-14 17:29:49	34027	538	606
2019-03-14 18:29:50	34045	538	606
2019-03-14 19:29:51	34063	538	606
2019-03-14 20:29:51	34085	551	606
2019-03-14 21:29:52	34108	551	606
2019-03-25 08:16:27	34187	553	610
2019-03-25 09:16:28	34186	553	610
2019-03-25 10:16:28	34177	553	610
2019-03-25 11:16:29	34169	553	610
2019-03-25 12:16:29	34160	553	610
2019-03-25 13:16:30	34158	553	610
2019-03-25 14:16:31	34153	553	610
2019-03-25 15:16:32	34150	553	610
2019-03-25 16:16:32	34141	553	610
2019-03-25 17:16:32	34133	553	610
2019-03-25 18:16:33	34125	553	610
2019-03-25 19:16:34	34112	554	611
2019-03-25 20:16:34	34104	569	611
2019-03-25 21:16:35	34102	569	611
2019-03-26 00:26:49	34095	569	611
2019-03-26 01:26:49	34095	569	611
2019-03-26 02:26:50	34094	569	611
2019-03-26 03:26:51	34094	569	611
2019-03-26 04:26:52	34093	569	611
2019-03-26 05:26:51	34087	569	611
2019-03-26 06:26:52	34085	602	611
2019-03-26 08:08:03	34074	604	611
2019-03-26 09:08:03	34073	604	611
2019-03-26 10:08:04	34067	604	611
2019-03-26 11:08:04	34063	604	611
2019-03-26 12:08:04	34058	604	611
2019-03-26 13:08:04	34039	604	611
2019-03-26 14:08:04	34031	604	611
2019-03-26 15:08:05	34026	604	612
2019-03-26 16:08:05	34016	604	612
2019-03-26 17:08:06	34012	604	612
2019-03-26 18:08:07	34004	604	612
2019-03-26 19:08:07	33999	604	612
2019-03-26 20:08:07	33992	622	612
2019-03-26 21:08:08	33988	622	612
2019-03-26 22:54:15	33989	622	613
2019-03-26 23:54:15	33987	622	613
2019-03-27 00:54:15	33985	622	613
2019-03-27 01:54:16	33984	622	613
2019-03-27 02:54:17	33981	622	613
2019-03-27 03:54:18	33980	622	613
2019-03-27 04:54:18	33979	622	613
2019-03-27 05:54:19	33975	622	613
2019-03-27 06:54:20	33974	622	613
2019-03-27 07:54:20	33967	622	613
2019-03-27 08:54:21	33960	622	613
2019-03-27 09:54:21	33954	622	613
